"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"6956","kandahar_natural_disaster_affected","rental_written",8.1,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",40,"tenure/kandahar_natural_disaster_affected","10",4,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6957","kandahar_natural_disaster_affected","safayee",3.2,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",16,"tenure/kandahar_natural_disaster_affected","10",6,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6958","kandahar_natural_disaster_affected","tenure_document",46.9,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",231,"tenure/kandahar_natural_disaster_affected","10",1,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6959","badakhshan_host","no",97.5,510,"percentage","insecure_tenure_agreement","strata","badakhshan_host"," ",497,"insecure_tenure_agreement/badakhshan_host","1",1,NA,NA,"strata","insecure_tenure_agreement"
"6960","badakhshan_host","yes",2.5,510,"percentage","insecure_tenure_agreement","strata","badakhshan_host"," ",13,"insecure_tenure_agreement/badakhshan_host","1",2,NA,NA,"strata","insecure_tenure_agreement"
"6961","badakhshan_idps","no",42.7,576,"percentage","insecure_tenure_agreement","strata","badakhshan_idps"," ",246,"insecure_tenure_agreement/badakhshan_idps","2",2,NA,NA,"strata","insecure_tenure_agreement"
"6962","badakhshan_idps","yes",57.3,576,"percentage","insecure_tenure_agreement","strata","badakhshan_idps"," ",330,"insecure_tenure_agreement/badakhshan_idps","2",1,NA,NA,"strata","insecure_tenure_agreement"
"6963","herat_host","no",88,574,"percentage","insecure_tenure_agreement","strata","herat_host"," ",505,"insecure_tenure_agreement/herat_host","3",1,NA,NA,"strata","insecure_tenure_agreement"
"6964","herat_host","yes",12,574,"percentage","insecure_tenure_agreement","strata","herat_host"," ",69,"insecure_tenure_agreement/herat_host","3",2,NA,NA,"strata","insecure_tenure_agreement"
"6965","herat_idps","no",52.5,621,"percentage","insecure_tenure_agreement","strata","herat_idps"," ",326,"insecure_tenure_agreement/herat_idps","4",1,NA,NA,"strata","insecure_tenure_agreement"
"6966","herat_idps","yes",47.5,621,"percentage","insecure_tenure_agreement","strata","herat_idps"," ",295,"insecure_tenure_agreement/herat_idps","4",2,NA,NA,"strata","insecure_tenure_agreement"
"6967","herat_natural_disaster_affected","no",98.1,480,"percentage","insecure_tenure_agreement","strata","herat_natural_disaster_affected"," ",471,"insecure_tenure_agreement/herat_natural_disaster_affected","5",1,NA,NA,"strata","insecure_tenure_agreement"
"6968","herat_natural_disaster_affected","yes",1.9,480,"percentage","insecure_tenure_agreement","strata","herat_natural_disaster_affected"," ",9,"insecure_tenure_agreement/herat_natural_disaster_affected","5",2,NA,NA,"strata","insecure_tenure_agreement"
"6969","jawzjan_host","no",98.5,520,"percentage","insecure_tenure_agreement","strata","jawzjan_host"," ",512,"insecure_tenure_agreement/jawzjan_host","6",1,NA,NA,"strata","insecure_tenure_agreement"
"6970","jawzjan_host","yes",1.5,520,"percentage","insecure_tenure_agreement","strata","jawzjan_host"," ",8,"insecure_tenure_agreement/jawzjan_host","6",2,NA,NA,"strata","insecure_tenure_agreement"
"6971","jawzjan_idps","no",48.1,590,"percentage","insecure_tenure_agreement","strata","jawzjan_idps"," ",284,"insecure_tenure_agreement/jawzjan_idps","7",2,NA,NA,"strata","insecure_tenure_agreement"
"6972","jawzjan_idps","yes",51.9,590,"percentage","insecure_tenure_agreement","strata","jawzjan_idps"," ",306,"insecure_tenure_agreement/jawzjan_idps","7",1,NA,NA,"strata","insecure_tenure_agreement"
"6973","kandahar_host","no",89.6,558,"percentage","insecure_tenure_agreement","strata","kandahar_host"," ",500,"insecure_tenure_agreement/kandahar_host","8",1,NA,NA,"strata","insecure_tenure_agreement"
"6974","kandahar_host","yes",10.4,558,"percentage","insecure_tenure_agreement","strata","kandahar_host"," ",58,"insecure_tenure_agreement/kandahar_host","8",2,NA,NA,"strata","insecure_tenure_agreement"
"6975","kandahar_idps","no",68.9,553,"percentage","insecure_tenure_agreement","strata","kandahar_idps"," ",381,"insecure_tenure_agreement/kandahar_idps","9",1,NA,NA,"strata","insecure_tenure_agreement"
"6976","kandahar_idps","yes",31.1,553,"percentage","insecure_tenure_agreement","strata","kandahar_idps"," ",172,"insecure_tenure_agreement/kandahar_idps","9",2,NA,NA,"strata","insecure_tenure_agreement"
"6977","kandahar_natural_disaster_affected","no",86.8,493,"percentage","insecure_tenure_agreement","strata","kandahar_natural_disaster_affected"," ",428,"insecure_tenure_agreement/kandahar_natural_disaster_affected","10",1,NA,NA,"strata","insecure_tenure_agreement"
"6978","kandahar_natural_disaster_affected","yes",13.2,493,"percentage","insecure_tenure_agreement","strata","kandahar_natural_disaster_affected"," ",65,"insecure_tenure_agreement/kandahar_natural_disaster_affected","10",2,NA,NA,"strata","insecure_tenure_agreement"
"6979","badakhshan_host","1_3_month",16.7,6,"percentage","tenure_validity","strata","badakhshan_host"," ",1,"tenure_validity/badakhshan_host","1",2,"Less then three months but more than one month",NA,"strata","For how much longer is this agreement valid?"
"6980","badakhshan_host","3_6_month",16.7,6,"percentage","tenure_validity","strata","badakhshan_host"," ",1,"tenure_validity/badakhshan_host","1",3,"Less than six months but more then 3 months",NA,"strata","For how much longer is this agreement valid?"
"6981","badakhshan_host","6_12_month",50,6,"percentage","tenure_validity","strata","badakhshan_host"," ",3,"tenure_validity/badakhshan_host","1",1,"Less than one year but more than six months",NA,"strata","For how much longer is this agreement valid?"
"6982","badakhshan_host","less_one_month",0,6,"percentage","tenure_validity","strata","badakhshan_host"," ",0,"tenure_validity/badakhshan_host","1",5,"Less than one month",NA,"strata","For how much longer is this agreement valid?"
"6983","badakhshan_host","more_one_year",16.7,6,"percentage","tenure_validity","strata","badakhshan_host"," ",1,"tenure_validity/badakhshan_host","1",4,"More then one year",NA,"strata","For how much longer is this agreement valid?"
"6984","badakhshan_idps","1_3_month",9.5,431,"percentage","tenure_validity","strata","badakhshan_idps"," ",41,"tenure_validity/badakhshan_idps","2",4,"Less then three months but more than one month",NA,"strata","For how much longer is this agreement valid?"
"6985","badakhshan_idps","3_6_month",21.3,431,"percentage","tenure_validity","strata","badakhshan_idps"," ",92,"tenure_validity/badakhshan_idps","2",3,"Less than six months but more then 3 months",NA,"strata","For how much longer is this agreement valid?"
"6986","badakhshan_idps","6_12_month",26.2,431,"percentage","tenure_validity","strata","badakhshan_idps"," ",113,"tenure_validity/badakhshan_idps","2",2,"Less than one year but more than six months",NA,"strata","For how much longer is this agreement valid?"
"6987","badakhshan_idps","less_one_month",0,431,"percentage","tenure_validity","strata","badakhshan_idps"," ",0,"tenure_validity/badakhshan_idps","2",5,"Less than one month",NA,"strata","For how much longer is this agreement valid?"
"6988","badakhshan_idps","more_one_year",42.9,431,"percentage","tenure_validity","strata","badakhshan_idps"," ",185,"tenure_validity/badakhshan_idps","2",1,"More then one year",NA,"strata","For how much longer is this agreement valid?"
"6989","herat_host","1_3_month",0,70,"percentage","tenure_validity","strata","herat_host"," ",0,"tenure_validity/herat_host","3",4,"Less then three months but more than one month",NA,"strata","For how much longer is this agreement valid?"
"6990","herat_host","3_6_month",5.7,70,"percentage","tenure_validity","strata","herat_host"," ",4,"tenure_validity/herat_host","3",3,"Less than six months but more then 3 months",NA,"strata","For how much longer is this agreement valid?"
"6991","herat_host","6_12_month",35.7,70,"percentage","tenure_validity","strata","herat_host"," ",25,"tenure_validity/herat_host","3",2,"Less than one year but more than six months",NA,"strata","For how much longer is this agreement valid?"
"6992","herat_host","less_one_month",0,70,"percentage","tenure_validity","strata","herat_host"," ",0,"tenure_validity/herat_host","3",5,"Less than one month",NA,"strata","For how much longer is this agreement valid?"
"6993","herat_host","more_one_year",58.6,70,"percentage","tenure_validity","strata","herat_host"," ",41,"tenure_validity/herat_host","3",1,"More then one year",NA,"strata","For how much longer is this agreement valid?"
"6994","herat_idps","1_3_month",3.7,161,"percentage","tenure_validity","strata","herat_idps"," ",6,"tenure_validity/herat_idps","4",4,"Less then three months but more than one month",NA,"strata","For how much longer is this agreement valid?"
"6995","herat_idps","3_6_month",7.5,161,"percentage","tenure_validity","strata","herat_idps"," ",12,"tenure_validity/herat_idps","4",3,"Less than six months but more then 3 months",NA,"strata","For how much longer is this agreement valid?"
"6996","herat_idps","6_12_month",24.8,161,"percentage","tenure_validity","strata","herat_idps"," ",40,"tenure_validity/herat_idps","4",2,"Less than one year but more than six months",NA,"strata","For how much longer is this agreement valid?"
"6997","herat_idps","less_one_month",0,161,"percentage","tenure_validity","strata","herat_idps"," ",0,"tenure_validity/herat_idps","4",5,"Less than one month",NA,"strata","For how much longer is this agreement valid?"
"6998","herat_idps","more_one_year",64,161,"percentage","tenure_validity","strata","herat_idps"," ",103,"tenure_validity/herat_idps","4",1,"More then one year",NA,"strata","For how much longer is this agreement valid?"
"6999","herat_natural_disaster_affected","1_3_month",0,2,"percentage","tenure_validity","strata","herat_natural_disaster_affected"," ",0,"tenure_validity/herat_natural_disaster_affected","5",3,"Less then three months but more than one month",NA,"strata","For how much longer is this agreement valid?"
"7000","herat_natural_disaster_affected","3_6_month",50,2,"percentage","tenure_validity","strata","herat_natural_disaster_affected"," ",1,"tenure_validity/herat_natural_disaster_affected","5",1,"Less than six months but more then 3 months",NA,"strata","For how much longer is this agreement valid?"
"7001","herat_natural_disaster_affected","6_12_month",0,2,"percentage","tenure_validity","strata","herat_natural_disaster_affected"," ",0,"tenure_validity/herat_natural_disaster_affected","5",4,"Less than one year but more than six months",NA,"strata","For how much longer is this agreement valid?"
"7002","herat_natural_disaster_affected","less_one_month",0,2,"percentage","tenure_validity","strata","herat_natural_disaster_affected"," ",0,"tenure_validity/herat_natural_disaster_affected","5",5,"Less than one month",NA,"strata","For how much longer is this agreement valid?"
"7003","herat_natural_disaster_affected","more_one_year",50,2,"percentage","tenure_validity","strata","herat_natural_disaster_affected"," ",1,"tenure_validity/herat_natural_disaster_affected","5",2,"More then one year",NA,"strata","For how much longer is this agreement valid?"
"7004","jawzjan_host","1_3_month",0,11,"percentage","tenure_validity","strata","jawzjan_host"," ",0,"tenure_validity/jawzjan_host","6",4,"Less then three months but more than one month",NA,"strata","For how much longer is this agreement valid?"
"7005","jawzjan_host","3_6_month",9.1,11,"percentage","tenure_validity","strata","jawzjan_host"," ",1,"tenure_validity/jawzjan_host","6",2,"Less than six months but more then 3 months",NA,"strata","For how much longer is this agreement valid?"
